# gamma != 1 F2(D/N) calculation from CJ15 (with WBA)


     X        Q2         W2       THEORY        error         DATA           ERROR        chi^2     _w    ITYPE
.7030E+00    10.000  0.511E+01   0.10329E+01   0.00000E+00   0.10000E+00    0.10000E+01    0.87         test_SK   
.7154E+00    10.000  0.486E+01   0.10411E+01   0.00000E+00   0.10000E+00    0.10000E+01    0.89         test_SK   
.7278E+00    10.000  0.462E+01   0.10506E+01   0.00000E+00   0.10000E+00    0.10000E+01    0.90         test_SK   
.7401E+00    10.000  0.439E+01   0.10618E+01   0.00000E+00   0.10000E+00    0.10000E+01    0.93         test_SK   
.7525E+00    10.000  0.417E+01   0.10754E+01   0.00000E+00   0.10000E+00    0.10000E+01    0.95         test_SK   
.7649E+00    10.000  0.396E+01   0.10912E+01   0.00000E+00   0.10000E+00    0.10000E+01    0.98         test_SK   
.7772E+00    10.000  0.375E+01   0.11107E+01   0.00000E+00   0.10000E+00    0.10000E+01    1.02         test_SK   
.7896E+00    10.000  0.355E+01   0.11342E+01   0.00000E+00   0.10000E+00    0.10000E+01    1.07         test_SK   
.8020E+00    10.000  0.335E+01   0.11627E+01   0.00000E+00   0.10000E+00    0.10000E+01    1.13         test_SK   
.8144E+00    10.000  0.316E+01   0.11982E+01   0.00000E+00   0.10000E+00    0.10000E+01    1.21         test_SK   
.8267E+00    10.000  0.298E+01   0.12426E+01   0.00000E+00   0.10000E+00    0.10000E+01    1.31         test_SK   
.8391E+00    10.000  0.280E+01   0.12990E+01   0.00000E+00   0.10000E+00    0.10000E+01    1.44         test_SK   
.8515E+00    10.000  0.263E+01   0.13715E+01   0.00000E+00   0.10000E+00    0.10000E+01    1.62         test_SK   
.8639E+00    10.000  0.246E+01   0.14672E+01   0.00000E+00   0.10000E+00    0.10000E+01    1.87         test_SK   
.8762E+00    10.000  0.229E+01   0.15964E+01   0.00000E+00   0.10000E+00    0.10000E+01    2.24         test_SK   
.8886E+00    10.000  0.214E+01   0.17759E+01   0.00000E+00   0.10000E+00    0.10000E+01    2.81         test_SK   
.9010E+00    10.000  0.198E+01   0.20353E+01   0.00000E+00   0.10000E+00    0.10000E+01    3.75         test_SK   
.9134E+00    10.000  0.183E+01   0.24288E+01   0.00000E+00   0.10000E+00    0.10000E+01    5.42         test_SK   
.9257E+00    10.000  0.168E+01   0.30663E+01   0.00000E+00   0.10000E+00    0.10000E+01    8.80         test_SK   
.9381E+00    10.000  0.154E+01   0.41966E+01   0.00000E+00   0.10000E+00    0.10000E+01   16.78         test_SK   
.9505E+00    10.000  0.140E+01   0.64822E+01   0.00000E+00   0.10000E+00    0.10000E+01   40.73         test_SK   
.9629E+00    10.000  0.127E+01   0.12165E+02   0.00000E+00   0.10000E+00    0.10000E+01  145.58         test_SK   
.9752E+00    10.000  0.114E+01   0.32639E+02   0.00000E+00   0.10000E+00    0.10000E+01 1058.79         test_SK   
.9876E+00    10.000  0.101E+01   0.20892E+03   0.00000E+00   0.10000E+00    0.10000E+01 *******         test_SK   
.1000E-03  1000.000  0.100E+08   0.10000E+01   0.00000E+00   0.10000E+00    0.10000E+01    0.81         test_SK   
.1274E-03  1000.000  0.785E+07   0.10000E+01   0.00000E+00   0.10000E+00    0.10000E+01    0.81         test_SK   
.1624E-03  1000.000  0.616E+07   0.10000E+01   0.00000E+00   0.10000E+00    0.10000E+01    0.81         test_SK   
.2069E-03  1000.000  0.483E+07   0.10000E+01   0.00000E+00   0.10000E+00    0.10000E+01    0.81         test_SK   
.2637E-03  1000.000  0.379E+07   0.10000E+01   0.00000E+00   0.10000E+00    0.10000E+01    0.81         test_SK   
.3360E-03  1000.000  0.298E+07   0.10000E+01   0.00000E+00   0.10000E+00    0.10000E+01    0.81         test_SK   
.4281E-03  1000.000  0.233E+07   0.10000E+01   0.00000E+00   0.10000E+00    0.10000E+01    0.81         test_SK   
.5456E-03  1000.000  0.183E+07   0.10000E+01   0.00000E+00   0.10000E+00    0.10000E+01    0.81         test_SK   
.6952E-03  1000.000  0.144E+07   0.99998E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.81         test_SK   
.8859E-03  1000.000  0.113E+07   0.99994E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.81         test_SK   
.1129E-02  1000.000  0.885E+06   0.99989E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.81         test_SK   
.1438E-02  1000.000  0.694E+06   0.99983E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.81         test_SK   
.1833E-02  1000.000  0.545E+06   0.99979E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.81         test_SK   
.2336E-02  1000.000  0.427E+06   0.99976E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.81         test_SK   
.2976E-02  1000.000  0.335E+06   0.99977E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.81         test_SK   
.3793E-02  1000.000  0.263E+06   0.99980E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.81         test_SK   
.4833E-02  1000.000  0.206E+06   0.99974E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.81         test_SK   
.6158E-02  1000.000  0.161E+06   0.99961E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.81         test_SK   
.7848E-02  1000.000  0.126E+06   0.99971E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.81         test_SK   
.1000E-01  1000.000  0.990E+05   0.99951E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.81         test_SK   
.2237E-01  1000.000  0.437E+05   0.99873E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.81         test_SK   
.3475E-01  1000.000  0.278E+05   0.99812E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.81         test_SK   
.4713E-01  1000.000  0.202E+05   0.99811E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.81         test_SK   
.5950E-01  1000.000  0.158E+05   0.99745E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.81         test_SK   
.7187E-01  1000.000  0.129E+05   0.99697E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.80         test_SK   
.8425E-01  1000.000  0.109E+05   0.99614E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.80         test_SK   
.9663E-01  1000.000  0.935E+04   0.99580E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.80         test_SK   
.1090E+00  1000.000  0.818E+04   0.99569E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.80         test_SK   
.1214E+00  1000.000  0.724E+04   0.99510E+00   0.00000E+00   0.10000E+00    0.10000E+01    0.80         test_SK   
